subject,predicate,object
http://www.wikidata.org/entity/Q114439798,http://www.wikidata.org/prop/direct/P10,http://commons.wikimedia.org/wiki/Special:FilePath/Kenny%27s%20Well%20before%20restoration.webm
http://www.wikidata.org/entity/Q114439798,http://www.wikidata.org/prop/direct/P17,http://www.wikidata.org/entity/Q27
http://www.wikidata.org/entity/Q114439798,http://www.wikidata.org/prop/direct/P18,http://commons.wikimedia.org/wiki/Special:FilePath/Kenny%27s%20Well%203.png
http://www.wikidata.org/entity/Q114439798,http://www.wikidata.org/prop/direct/P18,http://commons.wikimedia.org/wiki/Special:FilePath/Kenny%27s%20Well.jpg
http://www.wikidata.org/entity/Q114439798,http://www.wikidata.org/prop/direct/P31,http://www.wikidata.org/entity/Q1371047
http://www.wikidata.org/entity/Q114439798,http://www.wikidata.org/prop/direct/P31,http://www.wikidata.org/entity/Q10713454
http://www.wikidata.org/entity/Q114439798,http://www.wikidata.org/prop/direct/P31,http://www.wikidata.org/entity/Q105889895
http://www.wikidata.org/entity/Q114439798,http://www.wikidata.org/prop/direct/P31,http://www.wikidata.org/entity/Q126443332
http://www.wikidata.org/entity/Q114439798,http://www.wikidata.org/prop/direct/P110,http://www.wikidata.org/entity/Q56986634
http://www.wikidata.org/entity/Q114439798,http://www.wikidata.org/prop/direct/P131,http://www.wikidata.org/entity/Q180231
http://www.wikidata.org/entity/Q114439798,http://www.wikidata.org/prop/direct/P131,http://www.wikidata.org/entity/Q104265435
http://www.wikidata.org/entity/Q114439798,http://www.wikidata.org/prop/direct/P138,http://www.wikidata.org/entity/Q1133742
http://www.wikidata.org/entity/Q114439798,http://www.wikidata.org/prop/direct/P195,http://www.wikidata.org/entity/Q126875543
http://www.wikidata.org/entity/Q114439798,http://www.wikidata.org/prop/direct/P195,http://www.wikidata.org/entity/Q132817615
http://www.wikidata.org/entity/Q114439798,http://www.wikidata.org/prop/direct/P217,75
http://www.wikidata.org/entity/Q114439798,http://www.wikidata.org/prop/direct/P217,KHW109
http://www.wikidata.org/entity/Q114439798,http://www.wikidata.org/prop/direct/P373,Kenny's Well
http://www.wikidata.org/entity/Q114439798,http://www.wikidata.org/prop/direct/P625,Point(-7.26219 52.65325)
http://www.wikidata.org/entity/Q114439798,http://www.wikidata.org/prop/direct/P708,http://www.wikidata.org/entity/Q873607
http://www.wikidata.org/entity/Q114439798,http://www.wikidata.org/prop/direct/P973,https://kilkennyarchaeologicalsociety.ie/reputed-holy-wells-of-the-city-of-kilkenny/
http://www.wikidata.org/entity/Q114439798,http://www.wikidata.org/prop/direct/P973,https://www.stcanicesparish.ie/st-canices-church/kennys-well/
http://www.wikidata.org/entity/Q114439798,http://www.wikidata.org/prop/direct/P973,https://ihwcbc.omeka.net/items/show/288
http://www.wikidata.org/entity/Q114439798,http://www.wikidata.org/prop/direct/P973,https://irelandsholywells.blogspot.com/2011/09/saint-canices-well-kilkenny.html
http://www.wikidata.org/entity/Q114439798,http://www.wikidata.org/prop/direct/P973,https://www.kilkennypeople.ie/news/home/584203/plan-to-refurbish-kennys-well-after-historic-kilkenny-wall-falls-down.html
http://www.wikidata.org/entity/Q114439798,http://www.wikidata.org/prop/direct/P1325,https://sketchfab.com/3d-models/kennys-well-indoors-low-poly-685c7b9d3b0e4ba09e222633342cfcc3
http://www.wikidata.org/entity/Q114439798,http://www.wikidata.org/prop/direct/P1343,http://www.wikidata.org/entity/Q116166792
http://www.wikidata.org/entity/Q114439798,http://www.wikidata.org/prop/direct/P1343,http://www.wikidata.org/entity/Q120966194
http://www.wikidata.org/entity/Q114439798,http://www.wikidata.org/prop/direct/P1343,http://www.wikidata.org/entity/Q120968926
http://www.wikidata.org/entity/Q114439798,http://www.wikidata.org/prop/direct/P1343,http://www.wikidata.org/entity/Q126374601
http://www.wikidata.org/entity/Q114439798,http://www.wikidata.org/prop/direct/P1343,http://www.wikidata.org/entity/Q126393245
http://www.wikidata.org/entity/Q114439798,http://www.wikidata.org/prop/direct/P1343,http://www.wikidata.org/entity/Q126454465
http://www.wikidata.org/entity/Q114439798,http://www.wikidata.org/prop/direct/P1343,http://www.wikidata.org/entity/Q126528008
http://www.wikidata.org/entity/Q114439798,http://www.wikidata.org/prop/direct/P1343,http://www.wikidata.org/entity/Q126540348
http://www.wikidata.org/entity/Q114439798,http://www.wikidata.org/prop/direct/P1343,http://www.wikidata.org/entity/Q126555558
http://www.wikidata.org/entity/Q114439798,http://www.wikidata.org/prop/direct/P1343,http://www.wikidata.org/entity/Q126871352
http://www.wikidata.org/entity/Q114439798,http://www.wikidata.org/prop/direct/P1343,http://www.wikidata.org/entity/Q126875543
http://www.wikidata.org/entity/Q114439798,http://www.wikidata.org/prop/direct/P1343,http://www.wikidata.org/entity/Q127278423
http://www.wikidata.org/entity/Q114439798,http://www.wikidata.org/prop/direct/P1343,http://www.wikidata.org/entity/Q127278616
http://www.wikidata.org/entity/Q114439798,http://www.wikidata.org/prop/direct/P1343,http://www.wikidata.org/entity/Q127524368
http://www.wikidata.org/entity/Q114439798,http://www.wikidata.org/prop/direct/P1343,http://www.wikidata.org/entity/Q127606032
http://www.wikidata.org/entity/Q114439798,http://www.wikidata.org/prop/direct/P1343,http://www.wikidata.org/entity/Q127619817
http://www.wikidata.org/entity/Q114439798,http://www.wikidata.org/prop/direct/P1343,http://www.wikidata.org/entity/Q127691937
http://www.wikidata.org/entity/Q114439798,http://www.wikidata.org/prop/direct/P1343,http://www.wikidata.org/entity/Q128609273
http://www.wikidata.org/entity/Q114439798,http://www.wikidata.org/prop/direct/P1343,http://www.wikidata.org/entity/Q128611740
http://www.wikidata.org/entity/Q114439798,http://www.wikidata.org/prop/direct/P1343,http://www.wikidata.org/entity/Q128613270
http://www.wikidata.org/entity/Q114439798,http://www.wikidata.org/prop/direct/P1343,http://www.wikidata.org/entity/Q129421697
http://www.wikidata.org/entity/Q114439798,http://www.wikidata.org/prop/direct/P1343,http://www.wikidata.org/entity/Q129905816
http://www.wikidata.org/entity/Q114439798,http://www.wikidata.org/prop/direct/P1343,http://www.wikidata.org/entity/Q129920399
http://www.wikidata.org/entity/Q114439798,http://www.wikidata.org/prop/direct/P1343,http://www.wikidata.org/entity/Q129997144
http://www.wikidata.org/entity/Q114439798,http://www.wikidata.org/prop/direct/P1343,http://www.wikidata.org/entity/Q130265580
http://www.wikidata.org/entity/Q114439798,http://www.wikidata.org/prop/direct/P1343,http://www.wikidata.org/entity/Q130284129
http://www.wikidata.org/entity/Q114439798,http://www.wikidata.org/prop/direct/P1343,http://www.wikidata.org/entity/Q130308814
http://www.wikidata.org/entity/Q114439798,http://www.wikidata.org/prop/direct/P1343,http://www.wikidata.org/entity/Q130362725
http://www.wikidata.org/entity/Q114439798,http://www.wikidata.org/prop/direct/P1343,http://www.wikidata.org/entity/Q130471945
http://www.wikidata.org/entity/Q114439798,http://www.wikidata.org/prop/direct/P1343,http://www.wikidata.org/entity/Q130486611
http://www.wikidata.org/entity/Q114439798,http://www.wikidata.org/prop/direct/P1343,http://www.wikidata.org/entity/Q132817615
http://www.wikidata.org/entity/Q114439798,http://www.wikidata.org/prop/direct/P1343,http://www.wikidata.org/entity/Q133260886
http://www.wikidata.org/entity/Q114439798,http://www.wikidata.org/prop/direct/P1343,http://www.wikidata.org/entity/Q133575033
http://www.wikidata.org/entity/Q114439798,http://www.wikidata.org/prop/direct/P4057,KK019-024----
http://www.wikidata.org/entity/Q114439798,http://www.wikidata.org/prop/direct/P11693,1158290017
http://www.wikidata.org/entity/Q127047665,http://www.wikidata.org/prop/direct/P17,http://www.wikidata.org/entity/Q27
http://www.wikidata.org/entity/Q127047665,http://www.wikidata.org/prop/direct/P31,http://www.wikidata.org/entity/Q124714
http://www.wikidata.org/entity/Q127047665,http://www.wikidata.org/prop/direct/P31,http://www.wikidata.org/entity/Q1371047
http://www.wikidata.org/entity/Q127047665,http://www.wikidata.org/prop/direct/P31,http://www.wikidata.org/entity/Q126443332
http://www.wikidata.org/entity/Q127047665,http://www.wikidata.org/prop/direct/P131,http://www.wikidata.org/entity/Q180231
http://www.wikidata.org/entity/Q127047665,http://www.wikidata.org/prop/direct/P131,http://www.wikidata.org/entity/Q60557099
http://www.wikidata.org/entity/Q127047665,http://www.wikidata.org/prop/direct/P131,http://www.wikidata.org/entity/Q104266524
http://www.wikidata.org/entity/Q127047665,http://www.wikidata.org/prop/direct/P138,http://www.wikidata.org/entity/Q2151232
http://www.wikidata.org/entity/Q127047665,http://www.wikidata.org/prop/direct/P195,http://www.wikidata.org/entity/Q132817615
http://www.wikidata.org/entity/Q127047665,http://www.wikidata.org/prop/direct/P217,KHW2-11
http://www.wikidata.org/entity/Q127047665,http://www.wikidata.org/prop/direct/P625,Point(-6.950603 52.453135)
http://www.wikidata.org/entity/Q127047665,http://www.wikidata.org/prop/direct/P1343,http://www.wikidata.org/entity/Q126393245
http://www.wikidata.org/entity/Q127047665,http://www.wikidata.org/prop/direct/P1343,http://www.wikidata.org/entity/Q130284129
http://www.wikidata.org/entity/Q127047665,http://www.wikidata.org/prop/direct/P1343,http://www.wikidata.org/entity/Q132817615
http://www.wikidata.org/entity/Q127047665,http://www.wikidata.org/prop/direct/P6375,"""in Mr. Keeffe's field"" (Schools' Collection)"
http://www.wikidata.org/entity/Q127048193,http://www.wikidata.org/prop/direct/P17,http://www.wikidata.org/entity/Q27
http://www.wikidata.org/entity/Q127048193,http://www.wikidata.org/prop/direct/P31,http://www.wikidata.org/entity/Q1371047
http://www.wikidata.org/entity/Q127048193,http://www.wikidata.org/prop/direct/P31,http://www.wikidata.org/entity/Q126443332
http://www.wikidata.org/entity/Q127048193,http://www.wikidata.org/prop/direct/P131,http://www.wikidata.org/entity/Q180231
http://www.wikidata.org/entity/Q127048193,http://www.wikidata.org/prop/direct/P138,http://www.wikidata.org/entity/Q2419830
http://www.wikidata.org/entity/Q127048193,http://www.wikidata.org/prop/direct/P195,http://www.wikidata.org/entity/Q126875543
http://www.wikidata.org/entity/Q127048193,http://www.wikidata.org/prop/direct/P195,http://www.wikidata.org/entity/Q132817615
http://www.wikidata.org/entity/Q127048193,http://www.wikidata.org/prop/direct/P217,7
http://www.wikidata.org/entity/Q127048193,http://www.wikidata.org/prop/direct/P217,KHW2-9
http://www.wikidata.org/entity/Q127048193,http://www.wikidata.org/prop/direct/P1343,http://www.wikidata.org/entity/Q126393245
http://www.wikidata.org/entity/Q127048193,http://www.wikidata.org/prop/direct/P1343,http://www.wikidata.org/entity/Q126875543
http://www.wikidata.org/entity/Q127048193,http://www.wikidata.org/prop/direct/P1343,http://www.wikidata.org/entity/Q132817615
http://www.wikidata.org/entity/Q127048193,http://www.wikidata.org/prop/direct/P6375,"""in Doyles field"" (Schools' Collection)"
http://www.wikidata.org/entity/Q127433772,http://www.wikidata.org/prop/direct/P17,http://www.wikidata.org/entity/Q27
http://www.wikidata.org/entity/Q127433772,http://www.wikidata.org/prop/direct/P31,http://www.wikidata.org/entity/Q1365924
http://www.wikidata.org/entity/Q127433772,http://www.wikidata.org/prop/direct/P31,http://www.wikidata.org/entity/Q1371047
http://www.wikidata.org/entity/Q127433772,http://www.wikidata.org/prop/direct/P31,http://www.wikidata.org/entity/Q126443332
http://www.wikidata.org/entity/Q127433772,http://www.wikidata.org/prop/direct/P131,http://www.wikidata.org/entity/Q180231
http://www.wikidata.org/entity/Q127433772,http://www.wikidata.org/prop/direct/P131,http://www.wikidata.org/entity/Q60553891
http://www.wikidata.org/entity/Q127433772,http://www.wikidata.org/prop/direct/P625,Point(-7.3666737 52.4791178)
http://www.wikidata.org/entity/Q127433772,http://www.wikidata.org/prop/direct/P708,http://www.wikidata.org/entity/Q873607
http://www.wikidata.org/entity/Q127433772,http://www.wikidata.org/prop/direct/P1343,http://www.wikidata.org/entity/Q126393245
http://www.wikidata.org/entity/Q127433772,http://www.wikidata.org/prop/direct/P1343,http://www.wikidata.org/entity/Q126528008
http://www.wikidata.org/entity/Q127433772,http://www.wikidata.org/prop/direct/P11693,12055105308
http://www.wikidata.org/entity/Q126478257,http://www.wikidata.org/prop/direct/P17,http://www.wikidata.org/entity/Q27
http://www.wikidata.org/entity/Q126478257,http://www.wikidata.org/prop/direct/P31,http://www.wikidata.org/entity/Q124714
http://www.wikidata.org/entity/Q126478257,http://www.wikidata.org/prop/direct/P31,http://www.wikidata.org/entity/Q1371047
http://www.wikidata.org/entity/Q126478257,http://www.wikidata.org/prop/direct/P31,http://www.wikidata.org/entity/Q126443332
http://www.wikidata.org/entity/Q126478257,http://www.wikidata.org/prop/direct/P131,http://www.wikidata.org/entity/Q180231
http://www.wikidata.org/entity/Q126478257,http://www.wikidata.org/prop/direct/P131,http://www.wikidata.org/entity/Q22909518
http://www.wikidata.org/entity/Q126478257,http://www.wikidata.org/prop/direct/P131,http://www.wikidata.org/entity/Q104264885
http://www.wikidata.org/entity/Q126478257,http://www.wikidata.org/prop/direct/P138,http://www.wikidata.org/entity/Q7401223
http://www.wikidata.org/entity/Q126478257,http://www.wikidata.org/prop/direct/P195,http://www.wikidata.org/entity/Q126875543
http://www.wikidata.org/entity/Q126478257,http://www.wikidata.org/prop/direct/P195,http://www.wikidata.org/entity/Q132817615
http://www.wikidata.org/entity/Q126478257,http://www.wikidata.org/prop/direct/P217,169
http://www.wikidata.org/entity/Q126478257,http://www.wikidata.org/prop/direct/P217,KHW003
http://www.wikidata.org/entity/Q126478257,http://www.wikidata.org/prop/direct/P625,Point(-7.354 52.3431182)
http://www.wikidata.org/entity/Q126478257,http://www.wikidata.org/prop/direct/P708,http://www.wikidata.org/entity/Q873607
http://www.wikidata.org/entity/Q126478257,http://www.wikidata.org/prop/direct/P841,http://www.wikidata.org/entity/Q2333
http://www.wikidata.org/entity/Q126478257,http://www.wikidata.org/prop/direct/P1343,http://www.wikidata.org/entity/Q120966194
http://www.wikidata.org/entity/Q126478257,http://www.wikidata.org/prop/direct/P1343,http://www.wikidata.org/entity/Q126374601
http://www.wikidata.org/entity/Q126478257,http://www.wikidata.org/prop/direct/P1343,http://www.wikidata.org/entity/Q126393245
http://www.wikidata.org/entity/Q126478257,http://www.wikidata.org/prop/direct/P1343,http://www.wikidata.org/entity/Q126456421
http://www.wikidata.org/entity/Q126478257,http://www.wikidata.org/prop/direct/P1343,http://www.wikidata.org/entity/Q126474972
http://www.wikidata.org/entity/Q126478257,http://www.wikidata.org/prop/direct/P1343,http://www.wikidata.org/entity/Q126528008
http://www.wikidata.org/entity/Q126478257,http://www.wikidata.org/prop/direct/P1343,http://www.wikidata.org/entity/Q126871352
http://www.wikidata.org/entity/Q126478257,http://www.wikidata.org/prop/direct/P1343,http://www.wikidata.org/entity/Q126875543
http://www.wikidata.org/entity/Q126478257,http://www.wikidata.org/prop/direct/P1343,http://www.wikidata.org/entity/Q128304747
http://www.wikidata.org/entity/Q126478257,http://www.wikidata.org/prop/direct/P1343,http://www.wikidata.org/entity/Q130284129
http://www.wikidata.org/entity/Q126478257,http://www.wikidata.org/prop/direct/P1343,http://www.wikidata.org/entity/Q130308814
http://www.wikidata.org/entity/Q126478257,http://www.wikidata.org/prop/direct/P1343,http://www.wikidata.org/entity/Q132817615
http://www.wikidata.org/entity/Q126478257,http://www.wikidata.org/prop/direct/P1343,http://www.wikidata.org/entity/Q133263165
http://www.wikidata.org/entity/Q126478257,http://www.wikidata.org/prop/direct/P1343,http://www.wikidata.org/entity/Q133385130
http://www.wikidata.org/entity/Q126478257,http://www.wikidata.org/prop/direct/P4057,KK038-013----
http://www.wikidata.org/entity/Q126478257,http://www.wikidata.org/prop/direct/P11693,8526280242
http://www.wikidata.org/entity/Q126478330,http://www.wikidata.org/prop/direct/P17,http://www.wikidata.org/entity/Q27
http://www.wikidata.org/entity/Q126478330,http://www.wikidata.org/prop/direct/P31,http://www.wikidata.org/entity/Q1371047
http://www.wikidata.org/entity/Q126478330,http://www.wikidata.org/prop/direct/P31,http://www.wikidata.org/entity/Q126443332
http://www.wikidata.org/entity/Q126478330,http://www.wikidata.org/prop/direct/P131,http://www.wikidata.org/entity/Q180231
http://www.wikidata.org/entity/Q126478330,http://www.wikidata.org/prop/direct/P131,http://www.wikidata.org/entity/Q16901766
http://www.wikidata.org/entity/Q126478330,http://www.wikidata.org/prop/direct/P131,http://www.wikidata.org/entity/Q104266052
http://www.wikidata.org/entity/Q126478330,http://www.wikidata.org/prop/direct/P138,http://www.wikidata.org/entity/Q29182
http://www.wikidata.org/entity/Q126478330,http://www.wikidata.org/prop/direct/P195,http://www.wikidata.org/entity/Q126875543
http://www.wikidata.org/entity/Q126478330,http://www.wikidata.org/prop/direct/P195,http://www.wikidata.org/entity/Q132817615
http://www.wikidata.org/entity/Q126478330,http://www.wikidata.org/prop/direct/P217,89
http://www.wikidata.org/entity/Q126478330,http://www.wikidata.org/prop/direct/P217,KHW043
http://www.wikidata.org/entity/Q126478330,http://www.wikidata.org/prop/direct/P625,Point(-7.1259568 52.6601663)
http://www.wikidata.org/entity/Q126478330,http://www.wikidata.org/prop/direct/P708,http://www.wikidata.org/entity/Q873607
http://www.wikidata.org/entity/Q126478330,http://www.wikidata.org/prop/direct/P1343,http://www.wikidata.org/entity/Q120966194
http://www.wikidata.org/entity/Q126478330,http://www.wikidata.org/prop/direct/P1343,http://www.wikidata.org/entity/Q126374601
http://www.wikidata.org/entity/Q126478330,http://www.wikidata.org/prop/direct/P1343,http://www.wikidata.org/entity/Q126393245
http://www.wikidata.org/entity/Q126478330,http://www.wikidata.org/prop/direct/P1343,http://www.wikidata.org/entity/Q126454465
http://www.wikidata.org/entity/Q126478330,http://www.wikidata.org/prop/direct/P1343,http://www.wikidata.org/entity/Q126528008
http://www.wikidata.org/entity/Q126478330,http://www.wikidata.org/prop/direct/P1343,http://www.wikidata.org/entity/Q126540348
http://www.wikidata.org/entity/Q126478330,http://www.wikidata.org/prop/direct/P1343,http://www.wikidata.org/entity/Q126871352
http://www.wikidata.org/entity/Q126478330,http://www.wikidata.org/prop/direct/P1343,http://www.wikidata.org/entity/Q126875543
http://www.wikidata.org/entity/Q126478330,http://www.wikidata.org/prop/direct/P1343,http://www.wikidata.org/entity/Q130284129
http://www.wikidata.org/entity/Q126478330,http://www.wikidata.org/prop/direct/P1343,http://www.wikidata.org/entity/Q132817615
http://www.wikidata.org/entity/Q126478330,http://www.wikidata.org/prop/direct/P4057,KK020-019----
http://www.wikidata.org/entity/Q126478330,http://www.wikidata.org/prop/direct/P11693,8275448045
http://www.wikidata.org/entity/Q126478389,http://www.wikidata.org/prop/direct/P17,http://www.wikidata.org/entity/Q27
http://www.wikidata.org/entity/Q126478389,http://www.wikidata.org/prop/direct/P31,http://www.wikidata.org/entity/Q1371047
http://www.wikidata.org/entity/Q126478389,http://www.wikidata.org/prop/direct/P31,http://www.wikidata.org/entity/Q10713454
http://www.wikidata.org/entity/Q126478389,http://www.wikidata.org/prop/direct/P31,http://www.wikidata.org/entity/Q126443332
http://www.wikidata.org/entity/Q126478389,http://www.wikidata.org/prop/direct/P131,http://www.wikidata.org/entity/Q180231
http://www.wikidata.org/entity/Q126478389,http://www.wikidata.org/prop/direct/P138,http://www.wikidata.org/entity/Q345
http://www.wikidata.org/entity/Q126478389,http://www.wikidata.org/prop/direct/P195,http://www.wikidata.org/entity/Q126875543
http://www.wikidata.org/entity/Q126478389,http://www.wikidata.org/prop/direct/P195,http://www.wikidata.org/entity/Q132817615
http://www.wikidata.org/entity/Q126478389,http://www.wikidata.org/prop/direct/P217,104
http://www.wikidata.org/entity/Q126478389,http://www.wikidata.org/prop/direct/P217,KHW090
http://www.wikidata.org/entity/Q126478389,http://www.wikidata.org/prop/direct/P625,Point(-7.492627 52.685886)
http://www.wikidata.org/entity/Q126478389,http://www.wikidata.org/prop/direct/P708,http://www.wikidata.org/entity/Q873607
http://www.wikidata.org/entity/Q126478389,http://www.wikidata.org/prop/direct/P1343,http://www.wikidata.org/entity/Q116166792
http://www.wikidata.org/entity/Q126478389,http://www.wikidata.org/prop/direct/P1343,http://www.wikidata.org/entity/Q120966194
http://www.wikidata.org/entity/Q126478389,http://www.wikidata.org/prop/direct/P1343,http://www.wikidata.org/entity/Q126374601
http://www.wikidata.org/entity/Q126478389,http://www.wikidata.org/prop/direct/P1343,http://www.wikidata.org/entity/Q126528008
http://www.wikidata.org/entity/Q126478389,http://www.wikidata.org/prop/direct/P1343,http://www.wikidata.org/entity/Q126540348
http://www.wikidata.org/entity/Q126478389,http://www.wikidata.org/prop/direct/P1343,http://www.wikidata.org/entity/Q126875543
http://www.wikidata.org/entity/Q126478389,http://www.wikidata.org/prop/direct/P1343,http://www.wikidata.org/entity/Q130284129
http://www.wikidata.org/entity/Q126478389,http://www.wikidata.org/prop/direct/P1343,http://www.wikidata.org/entity/Q130308814
http://www.wikidata.org/entity/Q126478389,http://www.wikidata.org/prop/direct/P1343,http://www.wikidata.org/entity/Q132817615
http://www.wikidata.org/entity/Q126478389,http://www.wikidata.org/prop/direct/P4057,KK012-066----
http://www.wikidata.org/entity/Q126478427,http://www.wikidata.org/prop/direct/P17,http://www.wikidata.org/entity/Q27
http://www.wikidata.org/entity/Q126478427,http://www.wikidata.org/prop/direct/P31,http://www.wikidata.org/entity/Q1371047
http://www.wikidata.org/entity/Q126478427,http://www.wikidata.org/prop/direct/P31,http://www.wikidata.org/entity/Q126443332
http://www.wikidata.org/entity/Q126478427,http://www.wikidata.org/prop/direct/P131,http://www.wikidata.org/entity/Q180231
http://www.wikidata.org/entity/Q126478427,http://www.wikidata.org/prop/direct/P131,http://www.wikidata.org/entity/Q60557159
http://www.wikidata.org/entity/Q126478427,http://www.wikidata.org/prop/direct/P138,http://www.wikidata.org/entity/Q2151232
http://www.wikidata.org/entity/Q126478427,http://www.wikidata.org/prop/direct/P195,http://www.wikidata.org/entity/Q126875543
http://www.wikidata.org/entity/Q126478549,http://www.wikidata.org/prop/direct/P31,http://www.wikidata.org/entity/Q1371047
http://www.wikidata.org/entity/Q126478549,http://www.wikidata.org/prop/direct/P31,http://www.wikidata.org/entity/Q126443332
http://www.wikidata.org/entity/Q126478549,http://www.wikidata.org/prop/direct/P131,http://www.wikidata.org/entity/Q180231
http://www.wikidata.org/entity/Q126478549,http://www.wikidata.org/prop/direct/P131,http://www.wikidata.org/entity/Q60557176
http://www.wikidata.org/entity/Q126478549,http://www.wikidata.org/prop/direct/P131,http://www.wikidata.org/entity/Q104264857
http://www.wikidata.org/entity/Q126478549,http://www.wikidata.org/prop/direct/P138,http://www.wikidata.org/entity/Q345
http://www.wikidata.org/entity/Q126478549,http://www.wikidata.org/prop/direct/P195,http://www.wikidata.org/entity/Q126875543
http://www.wikidata.org/entity/Q126478549,http://www.wikidata.org/prop/direct/P195,http://www.wikidata.org/entity/Q132817615
http://www.wikidata.org/entity/Q126478549,http://www.wikidata.org/prop/direct/P217,113
http://www.wikidata.org/entity/Q126478549,http://www.wikidata.org/prop/direct/P217,KHW014
http://www.wikidata.org/entity/Q126478549,http://www.wikidata.org/prop/direct/P373,Crokes Well
http://www.wikidata.org/entity/Q126478549,http://www.wikidata.org/prop/direct/P625,Point(-7.366242 52.417549)
http://www.wikidata.org/entity/Q126478549,http://www.wikidata.org/prop/direct/P708,http://www.wikidata.org/entity/Q873607
http://www.wikidata.org/entity/Q126478549,http://www.wikidata.org/prop/direct/P1343,http://www.wikidata.org/entity/Q120966194
http://www.wikidata.org/entity/Q126478549,http://www.wikidata.org/prop/direct/P1343,http://www.wikidata.org/entity/Q126374601
http://www.wikidata.org/entity/Q126478549,http://www.wikidata.org/prop/direct/P1343,http://www.wikidata.org/entity/Q126393245
http://www.wikidata.org/entity/Q126478549,http://www.wikidata.org/prop/direct/P1343,http://www.wikidata.org/entity/Q126456421
http://www.wikidata.org/entity/Q126478549,http://www.wikidata.org/prop/direct/P1343,http://www.wikidata.org/entity/Q126528008
http://www.wikidata.org/entity/Q126478549,http://www.wikidata.org/prop/direct/P1343,http://www.wikidata.org/entity/Q126540348
http://www.wikidata.org/entity/Q126478549,http://www.wikidata.org/prop/direct/P1343,http://www.wikidata.org/entity/Q126555558
http://www.wikidata.org/entity/Q126478549,http://www.wikidata.org/prop/direct/P1343,http://www.wikidata.org/entity/Q126875543
http://www.wikidata.org/entity/Q126478549,http://www.wikidata.org/prop/direct/P1343,http://www.wikidata.org/entity/Q130284129
http://www.wikidata.org/entity/Q126478549,http://www.wikidata.org/prop/direct/P1343,http://www.wikidata.org/entity/Q130308814
http://www.wikidata.org/entity/Q126478549,http://www.wikidata.org/prop/direct/P1343,http://www.wikidata.org/entity/Q132817615
http://www.wikidata.org/entity/Q126478549,http://www.wikidata.org/prop/direct/P4057,KK034-024----
http://www.wikidata.org/entity/Q126478564,http://www.wikidata.org/prop/direct/P17,http://www.wikidata.org/entity/Q27
http://www.wikidata.org/entity/Q126478564,http://www.wikidata.org/prop/direct/P18,http://commons.wikimedia.org/wiki/Special:FilePath/Location%20of%20Tobernaraha.jpg
http://www.wikidata.org/entity/Q126478564,http://www.wikidata.org/prop/direct/P31,http://www.wikidata.org/entity/Q1371047
http://www.wikidata.org/entity/Q126478564,http://www.wikidata.org/prop/direct/P31,http://www.wikidata.org/entity/Q126443332
http://www.wikidata.org/entity/Q126478564,http://www.wikidata.org/prop/direct/P131,http://www.wikidata.org/entity/Q180231
http://www.wikidata.org/entity/Q126478564,http://www.wikidata.org/prop/direct/P131,http://www.wikidata.org/entity/Q60557176
http://www.wikidata.org/entity/Q126478564,http://www.wikidata.org/prop/direct/P131,http://www.wikidata.org/entity/Q104264753
http://www.wikidata.org/entity/Q126478564,http://www.wikidata.org/prop/direct/P138,http://www.wikidata.org/entity/Q92383
http://www.wikidata.org/entity/Q126478564,http://www.wikidata.org/prop/direct/P195,http://www.wikidata.org/entity/Q126875543
http://www.wikidata.org/entity/Q126478564,http://www.wikidata.org/prop/direct/P195,http://www.wikidata.org/entity/Q132817615
http://www.wikidata.org/entity/Q126478564,http://www.wikidata.org/prop/direct/P217,129
http://www.wikidata.org/entity/Q126478564,http://www.wikidata.org/prop/direct/P217,KHW013
http://www.wikidata.org/entity/Q126478564,http://www.wikidata.org/prop/direct/P373,Tobernaraha
http://www.wikidata.org/entity/Q126478564,http://www.wikidata.org/prop/direct/P625,Point(-7.4011848 52.4338757)
http://www.wikidata.org/entity/Q126478564,http://www.wikidata.org/prop/direct/P708,http://www.wikidata.org/entity/Q873607
http://www.wikidata.org/entity/Q126478564,http://www.wikidata.org/prop/direct/P1343,http://www.wikidata.org/entity/Q120966194
http://www.wikidata.org/entity/Q126478564,http://www.wikidata.org/prop/direct/P1343,http://www.wikidata.org/entity/Q126374601
http://www.wikidata.org/entity/Q126478564,http://www.wikidata.org/prop/direct/P1343,http://www.wikidata.org/entity/Q126456421
http://www.wikidata.org/entity/Q126478564,http://www.wikidata.org/prop/direct/P1343,http://www.wikidata.org/entity/Q126528008
http://www.wikidata.org/entity/Q126478564,http://www.wikidata.org/prop/direct/P1343,http://www.wikidata.org/entity/Q126875543
http://www.wikidata.org/entity/Q126478564,http://www.wikidata.org/prop/direct/P1343,http://www.wikidata.org/entity/Q130284129
http://www.wikidata.org/entity/Q126478564,http://www.wikidata.org/prop/direct/P1343,http://www.wikidata.org/entity/Q132817615
http://www.wikidata.org/entity/Q126478564,http://www.wikidata.org/prop/direct/P4057,KK034-011----
http://www.wikidata.org/entity/Q121840779,http://www.wikidata.org/prop/direct/P17,http://www.wikidata.org/entity/Q27
http://www.wikidata.org/entity/Q121840779,http://www.wikidata.org/prop/direct/P18,http://commons.wikimedia.org/wiki/Special:FilePath/Toberlachtain%20Tober%20Lachtain%2002.jpg
http://www.wikidata.org/entity/Q121840779,http://www.wikidata.org/prop/direct/P31,http://www.wikidata.org/entity/Q124714
